hole_number,diameter_mm,h_m,l_m,a_m,b_m,q_kg_m3,charge_weight_calc_kg,primer_weight_kg,explosive_weight_kg,total_charge_weight_kg,capacity_kg_m,charge_length_m,stemming_length_m,subdrilling_m,drill_passport
4971,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
4972,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4973,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
4974,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4975,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4976,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4977,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
4978,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4979,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4986,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
4987,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
4988,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
4989,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4990,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4991,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
4992,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4993,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4994,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
4995,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
4996,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5000,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5001,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5002,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5003,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5004,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5005,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5006,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5007,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5008,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5009,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5010,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5011,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5012,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5013,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5014,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5015,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5016,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5017,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5018,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
5019,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5020,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5021,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5022,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5023,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5024,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5025,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5026,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5027,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5028,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5029,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5030,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5031,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5032,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5033,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5034,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5035,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5036,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5037,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5038,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5039,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5040,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5041,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
5042,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
5043,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5044,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5045,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5046,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
5047,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
5048,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
5049,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5050,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5051,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5052,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5053,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5054,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5055,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5056,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5057,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5058,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5059,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5060,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5061,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5062,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5063,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5064,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5065,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5066,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5067,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5068,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5069,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5070,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5071,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
5072,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
5073,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5074,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5075,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
5076,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5077,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5078,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5079,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5080,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5081,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5082,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5083,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5084,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5085,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5086,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5087,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5088,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5089,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5090,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5091,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5092,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5093,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5094,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5095,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5096,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5097,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5098,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5099,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
5100,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5101,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5102,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
5103,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
7234,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7235,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7236,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7237,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7238,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7239,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7240,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7241,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7242,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7243,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7244,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7245,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7246,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7247,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7248,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7249,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7250,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7251,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7252,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7253,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7254,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7255,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7256,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7257,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7258,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7259,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7260,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7261,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7262,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7263,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7264,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7265,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7266,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7267,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7268,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7269,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7270,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
