shift_date,shift_number,excavator,area,work_type,loading_point,unloading_point,cargo,truck_type,truck_id,cycle_distance_km,cycle_speed_kmh,volume_m3,weight_t,cycle_start,cycle_end,loading_sec,unloading_sec,trip_duration_sec,load_wait_sec
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4465,10.37,22.69,56.4,141.0,6:41:00,7:15:00,262.0,37.0,1171.0,79.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4336 АК 2015,10.37,23.5,57.6,144.0,6:46:00,7:20:00,275.0,39.0,1218.0,123.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,10.32,22.46,53.2,133.0,6:54:00,7:27:00,240.0,40.0,1144.0,32.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3276 АК 2015,10.42,24.14,53.2,133.0,7:01:00,7:33:00,235.0,31.0,1181.0,0.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4465,10.36,23.59,50.8,127.0,7:15:00,7:46:00,218.0,27.0,1089.0,31.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4336 АК 2015,10.27,25.54,56.4,141.0,7:20:00,7:50:00,273.0,26.0,1070.0,79.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3276 АК 2015,10.39,23.71,54.8,137.0,7:33:00,8:05:00,259.0,36.0,1237.0,7.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,Автодорога,"Порода, III НК2",Белаз 141,2981 АК 2015,8.84,23.63,55.2,138.0,7:27:00,7:54:00,261.0,26.0,927.0,0.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,Автодорога,"Порода, III НК2",Белаз 141,4369 АК 2015,8.88,25.89,56.8,142.0,7:38:00,8:04:00,223.0,38.0,935.0,74.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,Автодорога,"Порода, III НК2",Белаз 141,4336 АК 2015,8.89,24.91,54.4,136.0,7:50:00,8:15:00,182.0,18.0,841.0,0.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,8.89,24.22,53.6,134.0,7:54:00,8:24:00,257.0,45.0,1131.0,175.0
2023-08-03,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4465,10.32,25.19,54.8,137.0,7:46:00,8:14:00,213.0,19.0,1056.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4343 АК 2015,12.95,20.08,55.6,139.0,8:00:00,8:56:00,254.0,35.0,1278.0,54.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3642 АК 2015,17.27,19.31,55.6,139.0,8:00:00,9:04:00,290.0,28.0,1306.0,15.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,13.18,21.26,55.2,138.0,8:21:00,9:10:00,313.0,41.0,1126.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4258 АК 2015,12.93,21.76,59.6,149.0,8:22:00,9:16:00,312.0,45.0,1279.0,314.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,14.07,20.21,52.4,131.0,8:24:00,9:23:00,265.0,48.0,1303.0,37.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3642 АК 2015,10.34,21.83,55.6,139.0,9:04:00,9:39:00,286.0,53.0,1291.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4343 АК 2015,10.32,21.2,56.8,142.0,8:56:00,9:31:00,314.0,27.0,1263.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,10.38,22.13,54.4,136.0,9:10:00,9:45:00,304.0,41.0,1084.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4258 АК 2015,10.28,21.93,59.2,148.0,9:16:00,9:51:00,245.0,26.0,1174.0,101.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,10.33,21.54,55.6,139.0,9:23:00,9:58:00,284.0,40.0,1276.0,63.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4343 АК 2015,10.35,21.41,56.0,140.0,9:31:00,10:15:00,337.0,36.0,1305.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3642 АК 2015,10.4,21.16,56.8,142.0,9:39:00,10:23:00,260.0,26.0,1267.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4258 АК 2015,10.36,22.3,56.8,142.0,9:51:00,10:35:00,262.0,31.0,1126.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,10.37,22.14,55.2,138.0,9:45:00,10:30:00,277.0,39.0,1056.0,15.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,10.37,21.64,54.8,137.0,9:58:00,10:43:00,302.0,49.0,1227.0,94.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4343 АК 2015,10.37,21.35,56.4,141.0,10:15:00,10:49:00,265.0,15.0,1182.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,10.33,21.44,56.8,142.0,10:30:00,11:07:00,319.0,37.0,1342.0,28.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3642 АК 2015,10.45,21.31,56.8,142.0,10:23:00,10:59:00,288.0,26.0,1341.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,10.34,22.03,55.6,139.0,10:43:00,11:19:00,379.0,51.0,1290.0,24.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4258 АК 2015,10.35,22.14,59.2,148.0,10:35:00,11:11:00,353.0,16.0,1393.0,72.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2980 АК 2015,9.84,23.37,54.8,137.0,11:07:00,11:38:00,255.0,34.0,868.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4343 АК 2015,10.37,21.31,54.4,136.0,10:49:00,11:26:00,359.0,23.0,1366.0,49.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,4258 АК 2015,9.84,23.11,58.8,147.0,11:11:00,11:44:00,303.0,21.0,1136.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2981 АК 2015,9.86,21.87,53.2,133.0,11:19:00,11:51:00,289.0,44.0,1045.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,4343 АК 2015,9.86,23.58,54.8,137.0,11:26:00,11:58:00,348.0,24.0,1084.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2859 АК2015,7.77,20.92,52.4,131.0,11:36:00,12:07:00,293.0,44.0,1217.0,198.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.86,21.03,58.0,145.0,11:38:00,12:12:00,323.0,34.0,1330.0,309.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,3640 АК 2015,7.89,22.31,53.6,134.0,11:41:00,12:13:00,305.0,28.0,1075.0,287.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2981 АК 2015,7.86,20.3,55.2,138.0,11:51:00,12:36:00,281.0,51.0,1216.0,934.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,4258 АК 2015,7.81,20.44,59.2,148.0,11:44:00,12:27:00,229.0,27.0,1668.0,918.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,3642 АК 2015,15.63,21.8,57.2,143.0,11:33:00,12:43:00,315.0,29.0,1059.0,302.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2981 АК 2015,7.84,20.87,52.4,131.0,12:36:00,13:09:00,257.0,48.0,1367.0,340.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,3642 АК 2015,8.22,20.99,56.4,141.0,12:43:00,13:14:00,260.0,25.0,1116.0,150.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,3637 АК 2015,7.96,20.56,54.4,136.0,11:54:00,12:26:00,254.0,35.0,1079.0,156.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.9,21.42,55.2,138.0,12:49:00,13:19:00,244.0,35.0,1122.0,188.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.84,21.38,55.6,139.0,12:12:00,12:49:00,238.0,39.0,958.0,610.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,4258 АК 2015,7.82,22.64,58.8,147.0,12:27:00,12:57:00,355.0,26.0,1014.0,186.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,4258 АК 2015,7.88,22.85,59.6,149.0,12:57:00,13:24:00,236.0,31.0,1004.0,50.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2981 АК 2015,7.83,22.14,57.2,143.0,13:09:00,13:36:00,268.0,48.0,1027.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.86,20.97,54.0,135.0,13:19:00,13:47:00,231.0,42.0,1035.0,49.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,4258 АК 2015,7.85,22.67,56.0,140.0,13:24:00,13:52:00,238.0,33.0,962.0,153.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,3642 АК 2015,7.85,22.33,55.6,139.0,13:14:00,13:41:00,286.0,30.0,1094.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2981 АК 2015,7.8,21.0,52.8,132.0,13:36:00,14:05:00,229.0,52.0,1050.0,77.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,11.28,24.12,58.4,146.0,13:47:00,14:22:00,294.0,34.0,1083.0,43.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2860 АК2015,12.91,21.39,54.0,135.0,12:08:00,14:14:00,230.0,37.0,1184.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,11.23,22.7,54.0,135.0,14:05:00,14:40:00,241.0,56.0,1202.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2860 АК2015,10.34,22.48,57.6,144.0,14:14:00,14:47:00,300.0,15.0,1146.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,10.35,23.87,54.0,135.0,14:22:00,14:54:00,251.0,35.0,1008.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4258 АК 2015,10.36,24.02,58.4,146.0,14:27:00,15:01:00,228.0,26.0,1269.0,166.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,10.28,23.36,56.4,141.0,14:40:00,15:13:00,303.0,51.0,1268.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3642 АК 2015,12.93,23.14,56.8,142.0,13:41:00,15:20:00,319.0,25.0,1277.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,10.38,22.87,57.2,143.0,14:54:00,15:28:00,317.0,40.0,1093.0,19.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,10.3,21.93,56.4,141.0,15:13:00,15:46:00,269.0,26.0,1170.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3642 АК 2015,10.36,23.09,58.8,147.0,15:20:00,15:53:00,261.0,28.0,1216.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4258 АК 2015,10.31,24.94,60.0,150.0,15:33:00,16:04:00,299.0,34.0,1137.0,18.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,10.34,23.2,55.2,138.0,15:28:00,15:59:00,214.0,24.0,993.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,4258 АК 2015,9.9,24.02,60.0,150.0,16:04:00,16:43:00,235.0,40.0,951.0,545.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2980 АК 2015,10.08,22.69,55.6,139.0,15:59:00,16:51:00,268.0,33.0,946.0,514.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,3642 АК 2015,11.84,23.49,57.6,144.0,15:53:00,17:04:00,304.0,26.0,1077.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2981 АК 2015,7.77,20.63,55.6,139.0,16:40:00,17:11:00,303.0,36.0,1045.0,124.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,4258 АК 2015,7.8,20.54,56.8,142.0,16:43:00,17:16:00,254.0,34.0,974.0,301.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,3642 АК 2015,7.83,20.48,57.2,143.0,17:04:00,17:35:00,298.0,27.0,1105.0,165.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,2981 АК 2015,7.95,19.29,56.0,140.0,17:11:00,17:43:00,290.0,21.0,1112.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,9.21,18.26,54.0,135.0,17:25:00,18:04:00,329.0,38.0,1439.0,80.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3642 АК 2015,9.15,19.23,57.2,143.0,17:35:00,18:10:00,276.0,27.0,1423.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,9.17,18.66,55.6,139.0,17:43:00,18:18:00,283.0,45.0,1365.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4258 АК 2015,11.15,20.33,57.6,144.0,17:48:00,18:33:00,309.0,24.0,1279.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3642 АК 2015,10.2,20.4,56.8,142.0,18:10:00,18:48:00,270.0,28.0,1501.0,147.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,10.23,19.06,59.6,149.0,18:04:00,18:44:00,320.0,108.0,1253.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4258 АК 2015,10.18,21.06,60.0,150.0,18:33:00,19:08:00,266.0,25.0,1160.0,32.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,10.19,17.34,54.4,136.0,18:18:00,19:00:00,280.0,41.0,1454.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,10.22,18.67,56.0,140.0,19:00:00,19:39:00,303.0,39.0,1342.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4258 АК 2015,10.19,23.2,58.4,146.0,19:08:00,19:40:00,261.0,18.0,1078.0,27.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,10.42,18.36,56.4,141.0,18:44:00,19:31:00,295.0,36.0,1107.0,270.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3642 АК 2015,10.21,19.15,58.0,145.0,18:48:00,19:26:00,285.0,49.0,1334.0,0.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2980 АК 2015,10.21,21.95,55.6,139.0,19:31:00,20:07:00,294.0,30.0,1097.0,115.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,2981 АК 2015,10.19,21.38,52.8,132.0,19:39:00,20:15:00,268.0,39.0,1388.0,39.0
2023-08-04,1.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,4258 АК 2015,10.17,23.69,56.0,140.0,19:40:00,20:22:00,592.0,16.0,1459.0,303.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3679 АК2015,17.5,20.9,52.8,132.0,20:00:00,21:34:00,263.0,28.0,1171.0,236.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3679 АК2015,7.29,20.99,51.6,129.0,23:27:00,23:53:00,272.0,26.0,1031.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4257 АК2015,7.26,22.06,54.8,137.0,22:49:00,23:13:00,238.0,23.0,958.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3642 АК 2015,12.08,21.97,52.4,131.0,20:00:00,21:20:00,288.0,25.0,918.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3642 АК 2015,7.17,21.4,55.2,138.0,21:50:00,22:15:00,269.0,27.0,987.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3679 АК2015,7.27,21.5,51.2,128.0,23:01:00,23:27:00,262.0,28.0,983.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4257 АК2015,7.53,21.43,52.8,132.0,21:27:00,21:58:00,207.0,75.0,911.0,39.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Запад,"Порода, III НК2",Белаз 141,4257 АК2015,7.3,23.54,50.4,126.0,0:03:00,0:30:00,250.0,79.0,1121.0,222.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3642 АК 2015,7.2,22.42,55.2,138.0,22:41:00,23:06:00,289.0,26.0,984.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4256 АК 2015,7.14,22.39,56.4,141.0,21:35:00,22:02:00,258.0,35.0,854.0,171.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4256 АК 2015,7.22,20.89,52.8,132.0,22:02:00,22:27:00,261.0,24.0,925.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3642 АК 2015,7.23,23.08,52.8,132.0,23:31:00,23:57:00,262.0,27.0,935.0,67.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3679 АК2015,8.62,22.11,53.2,133.0,21:34:00,22:08:00,257.0,28.0,948.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3679 АК2015,7.22,21.52,52.8,132.0,22:34:00,23:01:00,263.0,26.0,975.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4256 АК 2015,7.24,20.89,56.8,142.0,0:09:00,0:35:00,228.0,21.0,883.0,47.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3642 АК 2015,7.52,23.74,52.8,132.0,21:20:00,21:50:00,235.0,25.0,890.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4256 АК 2015,7.17,21.7,51.2,128.0,22:27:00,22:52:00,242.0,23.0,889.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4257 АК2015,7.24,21.63,51.2,128.0,22:21:00,22:49:00,278.0,73.0,1045.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,3679 АК2015,7.28,22.54,54.0,135.0,23:53:00,0:19:00,297.0,26.0,1002.0,0.0
2023-08-04,2.0,Hitachi EX 1200 (№32),Новоказанский-2,Авто,69 центр,А/о гор. +330 Восток,"Порода, III НК2",Белаз 141,4256 АК 2015,7.24,21.12,55.2,138.0,23:17:00,23:44:00,310.0,41.0,936.0,34.0
