Id_Drill_Trans,Drill_Start_Timestamp,End_Timestamp,X,Y,Z,Depth,Pit_Name,Drill_Passport,Hole_Code,Cycle_Shift_Date,Short_Name,SEGMENT_DEPTH,WEIGHT_ON_BIT,ROTATION_PER_MINUTE,TORQUE,RATE_OF_PENETRATION,drill_passport,depth_m,litology_code
1613461,2025-06-09 17:43:00,2025-06-09 18:03:00,101766.02,60091.05,638.9,12.01,К-р Восточный,630-E040625_P_B_4.A,5878,2025-06-09,PV №52,0.34,94.15,114,10.03,78.0,630-E040625_P_B_4.A,0.34,carbonized_quartz-mica_hornfels_shists
1581748,2025-05-09 10:46:00,2025-05-09 10:57:00,101309.54,60490.02,640.34,13.01,К-р Восточный,630-E030525_P_B_1.B,5873,2025-05-09,PV №52,0.34,38.44,87,2.26,954.0,630-E030525_P_B_1.B,0.34,mica-quartz_carbonate_massive_rocks
1580023,2025-05-07 21:06:00,2025-05-07 21:20:00,101224.33,60628.38,640.14,12.61,К-р Восточный,630-E030525_P_B_1.B,6049,2025-05-08,PV №52,0.34,79.05,76,6.87,66.0,630-E030525_P_B_1.B,0.34,mica-quartz_carbonate_massive_rocks
1580410,2025-05-08 05:27:00,2025-05-08 05:42:00,101312.51,60566.84,639.78,12.6,К-р Восточный,630-E030525_P_B_1.B,5981,2025-05-08,PV №52,0.34,126.92,82,13.47,186.0,630-E030525_P_B_1.B,0.34,mica-quartz_carbonate_massive_rocks
1667112,2025-08-01 07:09:00,2025-08-01 07:32:00,101220.75,60800.39,620.05,17.51,К-р Восточный,605-E230725_P_B_9.B,5016,2025-08-01,PV №52,0.34,320.71,110,15.32,228.0,605-E230725_P_B_9.B,0.34,mica-quartz_carbonate_massive_rocks
1611047,2025-06-07 07:12:00,2025-06-07 07:33:00,101741.02,60106.84,639.08,12.1,К-р Восточный,630-E040625_P_B_4.A,5757,2025-06-07,PV №52,0.34,0.7,0,1.01,456.0,630-E040625_P_B_4.A,0.34,carbonized_quartz-mica_hornfels_shists
1580162,2025-05-08 01:05:00,2025-05-08 01:21:00,101262.87,60585.31,640.36,12.08,К-р Восточный,630-E030525_P_B_1.B,6021,2025-05-08,PV №52,0.34,194.71,101,10.5,54.0,630-E030525_P_B_1.B,0.34,mica-quartz_carbonate_massive_rocks
1666265,2025-07-31 11:55:00,,,,,0.0,К-р Восточный,605-E230725_P_B_9.B,5095,2025-07-31,PV №52,0.34,80.97,87,8.14,42.0,605-E230725_P_B_9.B,0.34,mica-quartz_carbonate_massive_rocks
1581156,2025-05-08 23:08:00,2025-05-08 23:20:00,101339.01,60514.98,639.53,12.5,К-р Восточный,630-E030525_P_B_1.B,5965,2025-05-09,PV №52,0.34,98.22,101,8.7,126.0,630-E030525_P_B_1.B,0.34,mica-quartz_carbonate_massive_rocks
1614744,2025-06-11 00:36:00,2025-06-11 00:53:00,101739.89,60077.67,639.43,12.01,К-р Восточный,630-E040625_P_B_4.A,5808,2025-06-11,PV №52,0.34,263.18,105,15.57,323.4,630-E040625_P_B_4.A,0.34,carbonized_quartz-mica_hornfels_shists
1667282,2025-08-01 11:29:00,2025-08-01 11:50:00,101234.02,60722.94,620.37,18.05,К-р Восточный,605-E230725_P_B_9.B,5054,2025-08-01,PV №52,0.34,229.68,113,11.56,54.6,605-E230725_P_B_9.B,0.34,mica-quartz_carbonate_massive_rocks
1666452,2025-07-31 17:09:00,2025-07-31 17:41:00,101209.34,60764.47,620.12,17.5,К-р Восточный,605-E230725_P_B_9.B,5068,2025-07-31,PV №52,0.34,72.37,88,7.75,173.4,605-E230725_P_B_9.B,0.34,mica-quartz_carbonate_massive_rocks
1611431,2025-06-07 17:39:00,2025-06-07 17:58:00,101837.84,60132.48,638.99,12.02,К-р Восточный,630-E040625_P_B_4.A,6073,2025-06-07,PV №52,0.34,395.53,110,14.17,42.0,630-E040625_P_B_4.A,0.34,carbonized_quartz-mica_hornfels_shists
1667112,2025-08-01 07:09:00,2025-08-01 07:32:00,101220.75,60800.39,620.05,17.51,К-р Восточный,605-E230725_P_B_9.B,5016,2025-08-01,PV №52,0.34,418.67,110,14.82,42.0,605-E230725_P_B_9.B,0.34,mica-quartz_carbonate_massive_rocks
1609364,2025-06-05 14:39:00,2025-06-05 14:55:00,101698.35,60127.68,639.36,12.56,К-р Восточный,630-E040625_P_B_4.A,5971,2025-06-05,PV №52,0.35,-5.93,49,1.12,444.0,630-E040625_P_B_4.A,0.35,carbonized_quartz-mica_hornfels_shists
1579202,2025-05-07 01:08:00,2025-05-07 01:22:00,101234.63,60667.05,639.97,12.64,К-р Восточный,630-E030525_P_B_1.B,6147,2025-05-07,PV №52,0.35,418.7,110,15.85,78.0,630-E030525_P_B_1.B,0.35,mica-quartz_carbonate_massive_rocks
1581951,2025-05-09 15:23:00,2025-05-09 15:35:00,101319.67,60475.39,640.53,13.06,К-р Восточный,630-E030525_P_B_1.B,6002,2025-05-09,PV №52,0.35,65.09,110,8.07,154.8,630-E030525_P_B_1.B,0.35,mica-quartz_carbonate_massive_rocks
1579219,2025-05-07 01:24:00,2025-05-07 01:36:00,101239.38,60659.68,640.19,12.19,К-р Восточный,630-E030525_P_B_1.B,6069,2025-05-07,PV №52,0.35,99.39,55,7.07,72.0,630-E030525_P_B_1.B,0.35,mica-quartz_carbonate_massive_rocks
1580718,2025-05-08 12:34:00,2025-05-08 12:47:00,101313.53,60550.6,639.96,12.6,К-р Восточный,630-E030525_P_B_1.B,5983,2025-05-08,PV №52,0.35,235.8,111,13.92,180.0,630-E030525_P_B_1.B,0.35,mica-quartz_carbonate_massive_rocks
1666988,2025-08-01 04:07:00,2025-08-01 04:28:00,101225.49,60725.72,620.26,17.57,К-р Восточный,605-E230725_P_B_9.B,5089,2025-08-01,PV №52,0.35,350.43,110,15.25,162.0,605-E230725_P_B_9.B,0.35,mica-quartz_carbonate_massive_rocks
